question_id,knowledge_node_id,question_type,difficulty_level,stem,correct_answer,score_points,evidence_ids,provenance
9dcea3f3-0acc-5cb7-88eb-3414f447dd0c,RAG-SUB-prompt_injection_defense,short_answer,4,请说明在真实RAG项目中如何落实“提示词注入防护”，至少给出三个实施要点。,明确标记证据边界；禁止证据覆盖系统规则；工具调用采用白名单、最小权限和参数校验；检测可疑指令并记录；敏感操作要求人工确认。,10,"[""bdc24c49-cafd-5d8f-9298-38c932396afc""]","{""origin_question_id"": ""q_prompt_injection_defense_standard"", ""review_status"": ""pending_team_review""}"
c3229c73-1938-577a-b447-a4754c08b8ea,RAG-SUB-prompt_injection_defense,short_answer,5,某团队在“提示词注入防护”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：仅在提示词中写“不要被注入”不足以防护；把网页和邮件原文直接送入高权限Agent风险很大；模型输出未经校验直接执行会导致越权。 适用边界：只读问答风险低于可写工具Agent，但仍需防止数据泄露和错误引用。高权限场景应采用独立安全网关。,10,"[""737b89f4-10a8-5416-bcd6-9ecb0f67e1df"", ""0eab4133-aa2c-5560-bdc0-b5cfc2f04d18""]","{""origin_question_id"": ""q_prompt_injection_defense_advanced"", ""review_status"": ""pending_team_review""}"
5efd9de0-f6cf-5bc7-a537-bbabea122bc7,RAG-SUB-sensitive_data_privacy,single_choice,2,关于“敏感数据与隐私保护”，以下哪项描述最准确？,B,10,"[""5c0d0769-341f-5e99-931e-bb7f3beb4dca""]","{""origin_question_id"": ""q_sensitive_data_privacy_foundation"", ""review_status"": ""pending_team_review""}"
bbdfbe6a-714a-5e37-be80-462c44685bbe,RAG-SUB-sensitive_data_privacy,short_answer,3,请说明在真实RAG项目中如何落实“敏感数据与隐私保护”，至少给出三个实施要点。,上传前扫描个人信息和密钥；日志默认不保存完整原文；测试数据使用虚拟画像；按organization_id隔离；提供删除和审计能力。,10,"[""82aff707-90af-5295-9ca6-125e7e7426e1""]","{""origin_question_id"": ""q_sensitive_data_privacy_standard"", ""review_status"": ""pending_team_review""}"
19314681-8ba6-5556-bfe9-c0537cdd4f37,RAG-SUB-sensitive_data_privacy,short_answer,4,某团队在“敏感数据与隐私保护”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：把API密钥写入文档或日志会被检索；用真实员工数据做比赛演示可能违规；缓存和备份若不隔离也会泄露。 适用边界：比赛阶段应全部使用虚拟学习者画像和可公开或授权的知识；企业试点再根据合同与法规配置保留策略。,10,"[""5c6f0b67-5f5e-5ee7-9e6b-ddeab1555fb0"", ""a89fd76d-45af-5182-aabb-e25bda07f569""]","{""origin_question_id"": ""q_sensitive_data_privacy_advanced"", ""review_status"": ""pending_team_review""}"
98862c0a-0ba8-5173-ad5c-dead52954237,RAG-SUB-retrieval_metrics,single_choice,1,关于“检索评测指标”，以下哪项描述最准确？,C,10,"[""9ffaa25f-998d-5c82-b4ef-1ecfe093b81a""]","{""origin_question_id"": ""q_retrieval_metrics_foundation"", ""review_status"": ""pending_team_review""}"
e2b2b60b-676b-5f5a-a3ed-7defdaf414af,RAG-SUB-retrieval_metrics,short_answer,2,请说明在真实RAG项目中如何落实“检索评测指标”，至少给出三个实施要点。,为每个查询标注可接受chunk_id或knowledge_node_id；分别报告整体、核心知识点、查询类型和无答案集合；使用精确检索作为ANN上限对照。,10,"[""2e9f7564-9ef7-5f56-8ff4-ed90d295d328""]","{""origin_question_id"": ""q_retrieval_metrics_standard"", ""review_status"": ""pending_team_review""}"
15b65bbe-c60e-59f6-bbde-7ff78409d5fd,RAG-SUB-retrieval_metrics,short_answer,3,某团队在“检索评测指标”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：只报告平均值会掩盖关键知识点失败；把自动生成答案当作检索真值会形成循环偏差；相关性标注不一致会让指标失真。 适用边界：比赛可重点报告Recall@5、MRR和核心知识覆盖；生产系统还需按租户、版本和查询类型监控。,10,"[""140e9fe4-73e1-5cff-95f6-5d9de26ee282"", ""65dd2b1c-1a49-5079-bd92-9c62f2e9edf3""]","{""origin_question_id"": ""q_retrieval_metrics_advanced"", ""review_status"": ""pending_team_review""}"
19c2bf55-4ffb-5082-bd17-7b3588ca228a,RAG-SUB-generation_metrics,single_choice,2,关于“生成质量指标”，以下哪项描述最准确？,D,10,"[""3643e96e-c739-59b7-ab11-37fa92fc22cb""]","{""origin_question_id"": ""q_generation_metrics_foundation"", ""review_status"": ""pending_team_review""}"
dc7c396f-1897-55e3-8e47-fbb5b533b845,RAG-SUB-generation_metrics,short_answer,3,请说明在真实RAG项目中如何落实“生成质量指标”，至少给出三个实施要点。,混合使用规则、参考答案、LLM评审和人工抽检；保存评分理由；对数字、步骤和禁止项增加确定性检查；评审模型要用已标注样本校准。,10,"[""046667c6-af7e-5565-8d7c-050ba92baa46""]","{""origin_question_id"": ""q_generation_metrics_standard"", ""review_status"": ""pending_team_review""}"
ea640465-1a5d-58b4-9441-ec4135991ce3,RAG-SUB-generation_metrics,short_answer,4,某团队在“生成质量指标”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：用同一模型生成并评分会有偏差；单一总分难以定位问题；没有证据的开放式“好不好”评分不稳定。 适用边界：比赛要求的幻觉率应先定义分母、错误类别和人工复核流程，不能仅引用框架默认分数。,10,"[""af89e5cd-b4ff-5b13-9fef-9f9371ef3658"", ""e0c889a3-353c-57fd-b652-7296e372bacb""]","{""origin_question_id"": ""q_generation_metrics_advanced"", ""review_status"": ""pending_team_review""}"
63062a70-f45e-5cf9-bea7-a23b387eed47,RAG-SUB-end_to_end_evaluation,single_choice,2,关于“端到端RAG评测”，以下哪项描述最准确？,A,10,"[""35a6c4ac-739e-5c3e-a06e-a7f1b49a6013""]","{""origin_question_id"": ""q_end_to_end_evaluation_foundation"", ""review_status"": ""pending_team_review""}"
5d22c447-c93e-5c96-9523-6e52472bc2fa,RAG-SUB-end_to_end_evaluation,short_answer,3,请说明在真实RAG项目中如何落实“端到端RAG评测”，至少给出三个实施要点。,定义固定版本的知识库、模型、提示词和数据集；记录每个案例的中间证据；报告质量、P95延迟、Token成本、失败率和人工介入率。,10,"[""ae052256-98e6-59c2-bbf5-635fb3fdeb31""]","{""origin_question_id"": ""q_end_to_end_evaluation_standard"", ""review_status"": ""pending_team_review""}"
38ccf281-fd8a-501b-8d39-59733f3b9224,RAG-SUB-end_to_end_evaluation,short_answer,4,某团队在“端到端RAG评测”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：仅挑选成功案例演示不能证明稳定性；修改知识库后不重跑全流程会引入回归；比较方案时同时更换多个组件无法归因。 适用边界：先建立可复现离线测试，再进行有限在线用户反馈。比赛指标与商业指标可共用底层数据，但目标阈值应明确。,10,"[""f68ba6b5-36e1-51c5-a62d-76a0de8a704d"", ""8717edfd-5adb-5ba9-a665-2dba8f7b7a34""]","{""origin_question_id"": ""q_end_to_end_evaluation_advanced"", ""review_status"": ""pending_team_review""}"
cfb7e6f7-269c-5f84-a55a-d986a29a9e62,RAG-SUB-golden_dataset_design,single_choice,2,关于“黄金评测集设计”，以下哪项描述最准确？,B,10,"[""65611a89-5f05-5001-a966-eed813d96857""]","{""origin_question_id"": ""q_golden_dataset_design_foundation"", ""review_status"": ""pending_team_review""}"
34b5a5ea-398e-5927-b341-b7e91611d74a,RAG-SUB-golden_dataset_design,short_answer,3,请说明在真实RAG项目中如何落实“黄金评测集设计”，至少给出三个实施要点。,从真实需求与专家设计共同采样，划分开发集与锁定测试集；定期做双人标注一致性检查；版本化数据集并记录变更。,10,"[""3fa7381a-e770-5be3-b68f-74bd4eb991fb""]","{""origin_question_id"": ""q_golden_dataset_design_standard"", ""review_status"": ""pending_team_review""}"
e3f8ef66-b373-5d8c-ba1e-fff9a7d7adc9,RAG-SUB-golden_dataset_design,short_answer,4,某团队在“黄金评测集设计”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：只用模型自动生成问题会缺少真实表达和困难负例；测试集泄露进提示词会虚高；只有正例无法评价拒答。 适用边界：比赛文件要求至少完整测试方案和多画像用例，因此知识库应自带足量可复现案例，但最终指标必须由系统实测。,10,"[""b2da3781-04bb-5cfb-a573-9f6c16005a7b"", ""a0e4377f-6fe5-5ee3-9c5a-09164b83d402""]","{""origin_question_id"": ""q_golden_dataset_design_advanced"", ""review_status"": ""pending_team_review""}"
f757fa86-7f08-51c7-ab3e-5be3bdb9b35c,RAG-SUB-online_monitoring_feedback,single_choice,3,关于“在线监控与反馈”，以下哪项描述最准确？,C,10,"[""f1fe38d5-d480-5e42-96f4-e76a9bd80947""]","{""origin_question_id"": ""q_online_monitoring_feedback_foundation"", ""review_status"": ""pending_team_review""}"
9ad18bbe-3be7-59f9-8b36-3df2e90a58a4,RAG-SUB-online_monitoring_feedback,short_answer,4,请说明在真实RAG项目中如何落实“在线监控与反馈”，至少给出三个实施要点。,用trace_id串联查询改写、检索、重排、生成、审核和仲裁；建立质量告警，如空召回率、引用失败率和审核驳回率突增；抽样进入回归集。,10,"[""7fd9f6e2-be8e-50f0-b652-8fb3bd319f6f""]","{""origin_question_id"": ""q_online_monitoring_feedback_standard"", ""review_status"": ""pending_team_review""}"
3a6abce5-6192-52d3-a386-26d616be3d24,RAG-SUB-online_monitoring_feedback,short_answer,5,某团队在“在线监控与反馈”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：只监控服务器可用性看不到语义质量；完整记录原文可能泄露数据；用户点赞不能直接等同于事实正确。 适用边界：反馈用于发现问题和构建评测案例，不应未经审核直接修改权威知识或自动提升内容可信等级。,10,"[""28b8a20e-994c-5e97-b731-e1e4464c3add"", ""91199596-8517-5ae5-96d2-67875d4884e9""]","{""origin_question_id"": ""q_online_monitoring_feedback_advanced"", ""review_status"": ""pending_team_review""}"
ce3d78e8-1609-5a44-b12d-4fc4d93a6f72,RAG-SUB-agentic_rag,single_choice,3,关于“Agentic RAG”，以下哪项描述最准确？,D,10,"[""641ba45a-3bcf-534a-be98-bed08a961ed2""]","{""origin_question_id"": ""q_agentic_rag_foundation"", ""review_status"": ""pending_team_review""}"
f73c471d-5f75-5589-8bf0-0eef892e7190,RAG-SUB-agentic_rag,short_answer,4,请说明在真实RAG项目中如何落实“Agentic RAG”，至少给出三个实施要点。,使用状态机限制步骤、工具和重试；每步输出结构化action、evidence和reason；设置预算、超时和人工介入；保留完整轨迹。,10,"[""a8b88d1c-10bf-5316-87d4-d83837b55fcf""]","{""origin_question_id"": ""q_agentic_rag_standard"", ""review_status"": ""pending_team_review""}"
a5a390cd-0df4-5ac2-9abd-54e0a15c75c6,RAG-SUB-agentic_rag,short_answer,5,某团队在“Agentic RAG”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：没有停止条件会循环；智能体可能选择错误工具或把生成内容当证据；自由文本通信难以验证和回放。 适用边界：简单FAQ不需要Agentic RAG。仅在多源、复杂任务或证据不足需迭代时使用，并与固定流程基线比较。,10,"[""ff5e5cb9-8577-5a96-9aff-6723e270b106"", ""e51f3431-5ded-5e26-97cc-d67e5870ccb4""]","{""origin_question_id"": ""q_agentic_rag_advanced"", ""review_status"": ""pending_team_review""}"
1d87d8b4-b344-50d5-bf64-96fc32a430ef,RAG-SUB-self_rag,single_choice,4,关于“Self-RAG自反思检索生成”，以下哪项描述最准确？,A,10,"[""2f4d7994-5f55-55a5-a7ee-2b2ca44a1ca3""]","{""origin_question_id"": ""q_self_rag_foundation"", ""review_status"": ""pending_team_review""}"
f9d09fad-f9f4-5c05-8950-ee5e15e3a7d5,RAG-SUB-self_rag,short_answer,5,请说明在真实RAG项目中如何落实“Self-RAG自反思检索生成”，至少给出三个实施要点。,工程应用可借鉴其思想：在工作流中显式设置need_retrieval、evidence_supported和quality_check节点，而不必直接复现训练方法。,10,"[""d1dd9220-fef8-57a0-8a9d-7835be23900d""]","{""origin_question_id"": ""q_self_rag_standard"", ""review_status"": ""pending_team_review""}"
7a8bc12d-06db-5da5-a17d-062e2347afa7,RAG-SUB-self_rag,short_answer,5,某团队在“Self-RAG自反思检索生成”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：自评并不天然可靠；训练和部署复杂；若没有外部评测，模型可能对自己错误答案给出高评价。 适用边界：比赛系统可实现可解释的规则+审核Agent近似闭环，避免把高级论文名称当作未经验证的功能。,10,"[""912503c9-9d87-50ac-822a-daee3a2cca54"", ""368f515a-ad54-5efa-8f90-625269cc17ac""]","{""origin_question_id"": ""q_self_rag_advanced"", ""review_status"": ""pending_team_review""}"
6c06e249-c7be-5ee6-8bd1-00c5a177ebd4,RAG-SUB-corrective_rag,single_choice,3,关于“Corrective RAG”，以下哪项描述最准确？,B,10,"[""bee26bdc-7484-593f-9eef-5165bf129689""]","{""origin_question_id"": ""q_corrective_rag_foundation"", ""review_status"": ""pending_team_review""}"
26a9a1f7-ebcf-5db5-91ce-c999b753dfdf,RAG-SUB-corrective_rag,short_answer,4,请说明在真实RAG项目中如何落实“Corrective RAG”，至少给出三个实施要点。,定义retrieval_quality状态和阈值；低质量时尝试查询改写、备用数据源或人工审核；所有补充证据仍需通过权限与来源检查。,10,"[""e6ca280e-506d-57e9-8103-aa5977ce2067""]","{""origin_question_id"": ""q_corrective_rag_standard"", ""review_status"": ""pending_team_review""}"
49e45810-ab9e-5095-979c-aadb153bc733,RAG-SUB-corrective_rag,short_answer,5,某团队在“Corrective RAG”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：评估器错误会触发不必要检索或放行坏证据；无限补充会增加成本；外部搜索结果可能权威性不足。 适用边界：适合关键问题和多源系统。企业私有知识不能因失败就自动搜索公网并混入正式答案。,10,"[""2e27ee7a-694e-5a2f-88c9-d63de29270bc"", ""ff4afc00-9c82-5592-ad54-e8ff160a2a2d""]","{""origin_question_id"": ""q_corrective_rag_advanced"", ""review_status"": ""pending_team_review""}"
